,id,expression,emotion,score
298,10298,candace &amp; her pout are getting right on my tits gbbo,anger,0.562
299,10299,<subject> <subject> i was so looking forward to <subject>. then it opened with a stuartspecial. i literally yelled at my tv. ,anger,0.491
300,10300,bang! gordon brown has been accused of abusing a gazillion rabid parrots!,anger,0.562
301,10301,"petition for non-maghrebi poc to stop buying 'couscous' from white grocery stores and boiling it. that is not couscous, that is trash.",anger,0.562
302,10302,espn just assumed i wanted their free magazines offended,anger,0.542
303,10303,yo there's a kid on my snap chat from la &amp; they get high off helium gas lmao.... i am like why the fuck lol,anger,0.542
304,10304,.<subject>: 'today's proceedings and the entire process is an insult to our constituents.',anger,0.593
305,10305,<subject> <subject> <subject> i'm sensing a theme here tho lol angry,anger,0.542
306,10306,<subject> i lowkey forgot you had twitter and if you don't follow me back im gonna be offended,anger,0.42100000000000004
307,10307,... flat party and i instantly get bollocked about it. ,anger,0.542
308,10308,<subject> more like every color looks the same triggered colorblind offended,anger,0.542
309,10309,.<subject> than straight people. even the arse straight guys who think that means a threesome is fine.  ,anger,0.517
310,10310,"<subject> <subject> <subject> yes, it is bad to point out racism lest it provoke the racists.  some racists do indeed not like it.",anger,0.542
311,10311,<subject> <subject> this is about him being left off because they wanted to play a heavier game. we needed his offense tho. amongst others.,anger,0.542
312,10312,<subject> <subject>  i am offended,anger,0.542
313,10313,"<subject> hello !\nthe bigger the bully, the more crocodile tears. bullies always act like offended victims.",anger,0.542
314,10314,<subject> <subject> irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!,anger,0.542
315,10315,candice's pout is gonna take someone eye out mate! gbbo,anger,0.542
316,10316,i've always had a weird grudge against stingrays ever since one killed steve irwin.,anger,0.542
317,10317,<subject> why you gotta use the dark skin emoji offended,anger,0.525
318,10318,i'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross,anger,0.542
319,10319,"i really really resent having to go to bed at a sensible hour, you guys. i want to talk to my people.",anger,0.542
320,10320,"<subject> incentivise people to roam the internet being morally offended, as if they didn't do it enough already.",anger,0.542
321,10321,not to be that person™ but i get bitter seeing some ravi stans,anger,0.542
322,10322,"<subject> amen, nothing personal mate, just tired of all of the complaining from our fans, it's been a relentless tirade of misery",anger,0.542
323,10323,michelle is one of the worst players in bb history bb18 bbfinale ,anger,0.542
324,10324,dear indians..it is hard to swallow this but for once try to swallow this bitter pill...that is.. pakistan is number one in test cricket!!!,anger,0.542
325,10325,"a little nose irritation and a little more chills on my body. i'm so not into flu, into flu, into flu fallsongs",anger,0.542
326,10326,"i am real sjw, i will not let america down\ni have found us, now go and get us\ni let it out and i let it in\ni rage i lol\n<subject>",anger,0.542
327,10327,connivers blind to existential fury,anger,0.542
328,10328,guys irritate me,anger,0.542
329,10329,firsttweetever sippin hotchocolate wondering why i finally gave in &lt;3 haha hellloooootwitter - ...its because facebookisforfamily rage,anger,0.542
330,10330,<subject> what they should be doing is directing their anger to the thieves in government...corruption feesmustfall,anger,0.542
331,10331,need a new outlet for rage,anger,0.542
332,10332,<subject> ive been through the denial and anger i am in pure acceptance,anger,0.491
333,10333,"<subject> timid but determined version of the rabid beasts beyond the land. growling beneath my restrained breath, i //rip// myself --",anger,0.542
334,10334,i'm not used to pretty girls that use curse words to express their anger. i just feel like i'm a little bit surprised and turned off as well,anger,0.542
335,10335,<subject> huff puff,anger,0.519
336,10336,hell hath not fury like a hamstring cramp. ouch,anger,0.542
337,10337,"actually be arsed with my sister sometimes, she controls the tv 90% of the time and when i watch one thing she gets in a huff 🙄",anger,0.542
338,10338,<subject> it's the first expac since wrath that feels like a proper 'evolution' of the game for me,anger,0.542
339,10339,<subject> what happened to the suicide tweet it was a joke obviously how could that offend anyone?🤔,anger,0.542
340,10340,<subject> relentless echo chamber - negative comments with lots of reverb. typical bully behavior.,anger,0.542
341,10341,when you find out the initiative isn't even a thing 😧 revenge,anger,0.542
342,10342,<subject> jojo at 12:30 and not midnight lets rage wryyyyyy,anger,0.542
343,10343,"i'll happily be rude to people who personally insult me unprovoked, they deserve it 👍 just as good people deserve respect",anger,0.521
344,10344,that ak47 leave your spine with a frown,anger,0.521
345,10345,come on let's make em hate 😘make em pout they face 👿😩.,anger,0.521
346,10346,recommended reading: prisoners of hate by aaron beck anger,anger,0.521
347,10347,<subject> snap meee,anger,0.521
348,10348,<subject> resent,anger,0.521
349,10349,forever angry that gh ruined molly and morgan's bond/friendship ,anger,0.521
350,10350,disgracefulesin i resent all men in some way; for some or no reason at all. esinscountdown,anger,0.521
351,10351,<subject> i accidetly dumped boiling water my myself 😫,anger,0.521
352,10352,"<subject> smh, remove ideologically bankrupt and opportunistic establishment now. they're burning all bridges and social contracts. ",anger,0.521
353,10353,as usual disappointing offense by <subject> ...texans,anger,0.45799999999999996
354,10354,"<subject> he's stupid, i hate him lol ",anger,0.521
355,10355,<subject> it's the irritation of not having found the corpse,anger,0.5
356,10356,never make a decision when you are .. angry &gt;_&lt; .... and never make a promis when you are happy :) :*,anger,0.521
357,10357,<subject> both trump + king are relentless self-promoters who don't give a rip about anyone else. a perfect match for both donalds.,anger,0.521
358,10358,<subject> <subject> i cancelled by cbs all access live feeds before jc even said vic won afp. paul.should have won imo bitter,anger,0.517
359,10359,whenever i put 'i wanna be adored' on my brother alwayss sings 'i wanna be a dog' instead just to irritate me,anger,0.415
360,10360,<subject> <subject> i was so looking forward to <subject>. then it opened with a stuartspecial. i literally yelled at my tv. umbrage,anger,0.521
361,10361,i don't get what point is made when reporting on charlotte looting <subject>. why not explore what looting businesses symbolizes outrage,anger,0.5660000000000001
362,10362,<subject> -- taking out his feelings on kei unfairly. his lips form a frown as he tries to walk away.,anger,0.521
363,10363,<subject> i've left it for my dad to deal with 😂 my work is done as soon as it's felt the wrath of my slipper 😷,anger,0.521
364,10364,"leave it on there, rule,nimber 1 of carpet cleaning!!!  worsethananatomicbomb accidentlyspillbeeronthecarpet",anger,0.521
365,10365,<subject> yikes. the wrath of maddie...,anger,0.521
366,10366,<subject> <subject> you think i came back to twitter and not ruffle a few bushes? tuh.,anger,0.521
367,10367,.<subject> <subject> is that an insult? sounds like a job well done. it's red so it's done the job it was suppose to do justsaying,anger,0.521
368,10368,hudcomedy adamrowe  insult slutfaceshlongnugget,anger,0.521
369,10369,i need some to help with my anger,anger,0.574
370,10370,"<subject> never bring back meech and bridgette. crying because someone looks at you? ugh, and bridgette. bitter",anger,0.521
371,10371,hey folks sorry if anything offensive got posted on here yesterday my account got hacked. all fixed now though. i hope :-/  annoyed,anger,0.521
372,10372,now it's time to remove cb from the team somehow. screw it. rip the band-aid off. it'll sting for a bit but everyone will get over it.,anger,0.521
373,10373,candice's pout gets more preposterous by the week. this week it's gone a bit jack nicholson's joker. gbbo,anger,0.373
374,10374,<subject> unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. no winning this elec,anger,0.521
375,10375,<subject> <subject> her team must draw from a hat for daily personality drugged  yeller quiet screamer 😂😂,anger,0.521
376,10376,candice's standing pout face aggravates me every week,anger,0.521
377,10377,think i really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩,anger,0.521
378,10378,<subject> yuuuhh 🙄😭 plus clin ep and prevmed ugghhh hahaha bitter,anger,0.521
379,10379,"<subject> any time a man who got paid to throw temper tantrums speaks up, you gotta listen.",anger,0.521
380,10380,"as if he heard my thought on the ether, my ex has just posted facebook pic of himself snuggling up with said cats... now im just angry",anger,0.521
